DATA SOLICITAÇÃO,DATA EXPEDIÇAO,N° TICKET,PROJETO,EQUIPAMENTO,SERIAL,QUAL ESTOQUE?,NF,RESPONSABILIDADE,REPOSIÇÃO ,VALIDADO NO ESTOQUE
31/03/25,,191611,NTT_EXTENSÕES DEPARTAMENTAIS 9200 - F240242,C9200-24P-4G-A 9K,TSP27022115,9200 9K,32030,SHIRLEY,,VALIDADO
31/03/25,,191611,NTT_EXTENSÕES DEPARTAMENTAIS 9200 - F240242,C9200-24P-4G-A 9K,TSP26471441,9200 9K,32030,SHIRLEY,,VALIDADO
31/03/25,,191611,NTT_EXTENSÕES DEPARTAMENTAIS 9200 - F240242,C9200-24P-4G-A 9K,TSP26490709,9200 9K,32030,SHIRLEY,,VALIDADO
31/03/25,,191564,NTT_SUSTENTAÇÃO 9000 SW - F221082,C9200L-24P-4G-A MANUTENÇÃO,TSP27022396,9200 MANUTENÇÃO,32010,COTRIM,,NÃO LOCALIZADO NO ESTOQUE
31/03/25,,191426,NTT_SUSTENTAÇÃO 9000 SW - F221082,C9200L-24P-4G-A MANUTENÇÃO,TSP27022143,9200 MANUTENÇÃO,31996,COTRIM,SIM,VALIDADO
31/03/25,,191390,NTT_EVOTECH - 9300 E APS - F240242,CATALIST 9164I AP,TSP2835ACMD,EVOTECH,32000,SHIRLEY,,VALIDADO
31/03/25,,191390,NTT_EVOTECH - 9300 E APS - F240242,CATALIST 9164I AP,TSP2832AAPU,EVOTECH,32000,SHIRLEY,,VALIDADO
31/03/25,,191390,NTT_EVOTECH - 9300 E APS - F240242,CATALIST 9164I AP,TSP2832AAMZ,EVOTECH,32000,SHIRLEY,,VALIDADO
31/03/25,,188921,NTT_EVOTECH - 9300 E APS - F240242,CATALIST 9166 AP,FJC28351BCM,EVOTECH,32013,SHIRLEY,,VALIDADO
31/03/25,,188921,NTT_EVOTECH - 9300 E APS - F240242,CATALIST 9166 AP,FJC28351BDR,EVOTECH,32013,SHIRLEY,,VALIDADO
31/03/25,,188921,NTT_EVOTECH - 9300 E APS - F240242,CATALIST 9166 AP,FJC28351BDD,EVOTECH,32013,SHIRLEY,,VALIDADO
31/03/25,,188921,NTT_EVOTECH - 9300 E APS - F240242,CATALIST 9166 AP,FJC28351BC0,EVOTECH,32013,SHIRLEY,,VALIDADO
31/03/25,,188921,NTT_EVOTECH - 9300 E APS - F240242,CATALIST 9166 AP,FJC28351C1H,EVOTECH,32013,SHIRLEY,,VALIDADO
31/03/25,,188921,NTT_EVOTECH - 9300 E APS - F240242,CATALIST 9166 AP,FJC28351BXF,EVOTECH,32013,SHIRLEY,,VALIDADO
31/03/25,,188921,NTT_EVOTECH - 9300 E APS - F240242,CATALIST 9166 AP,FJC28351BR5,EVOTECH,32013,SHIRLEY,,VALIDADO
31/03/25,,188921,NTT_EVOTECH - 9300 E APS - F240242,CATALIST 9166 AP,FJC28351BKW,EVOTECH,32013,SHIRLEY,,VALIDADO
31/03/25,,188921,NTT_EVOTECH - 9300 E APS - F240242,CATALIST 9166 AP,FJC28351BR0,EVOTECH,32013,SHIRLEY,,VALIDADO
31/03/25,,188921,NTT_EVOTECH - 9300 E APS - F240242,CATALIST 9166 AP,FJC28351BKN,EVOTECH,32013,SHIRLEY,,VALIDADO
31/03/25,,188921,NTT_EVOTECH - 9300 E APS - F240242,CATALIST 9166 AP,FJC28351BLV,EVOTECH,32013,SHIRLEY,,VALIDADO
31/03/25,,188921,NTT_EVOTECH - 9300 E APS - F240242,CATALIST 9166 AP,FJC28351BKP,EVOTECH,32013,SHIRLEY,,VALIDADO
31/03/25,,188921,NTT_EVOTECH - 9300 E APS - F240242,CATALIST 9166 AP,FJC28351BBZ,EVOTECH,32013,SHIRLEY,,VALIDADO
31/03/25,,188921,NTT_EVOTECH - 9300 E APS - F240242,CATALIST 9166 AP,FJC28351BND,EVOTECH,32013,SHIRLEY,,VALIDADO
31/03/25,,188921,NTT_EVOTECH - 9300 E APS - F240242,CATALIST 9166 AP,FJC28351BX2,EVOTECH,32013,SHIRLEY,,VALIDADO
22/05/25,,193689,NTT_EVOTECH - 9300 E APS - F240242,CW9166I-ROW,FJC28331SEQ,EVOTECH,32286,SHIRLEY,,VALIDADO
22/05/25,,193689,NTT_EVOTECH - 9300 E APS - F240242,CW9166I-ROW,FJC283411RZ,EVOTECH,32286,SHIRLEY,,VALIDADO
22/05/25,,193689,NTT_EVOTECH - 9300 E APS - F240242,CW9166I-ROW,FJC28351BEA,EVOTECH,32286,SHIRLEY,,VALIDADO
22/05/25,,193689,NTT_EVOTECH - 9300 E APS - F240242,CW9166I-ROW,FJC28331SCP,EVOTECH,32286,SHIRLEY,,VALIDADO
22/05/25,,193689,NTT_EVOTECH - 9300 E APS - F240242,CW9166I-ROW,FJC28351BTH,EVOTECH,32286,SHIRLEY,,VALIDADO
22/05/25,,193689,NTT_EVOTECH - 9300 E APS - F240242,CW9166I-ROW,FJC283411QM,EVOTECH,32286,SHIRLEY,,VALIDADO
22/05/25,,193689,NTT_EVOTECH - 9300 E APS - F240242,CW9166I-ROW,FJC283411R9,EVOTECH,32286,SHIRLEY,,VALIDADO
22/05/25,,193689,NTT_EVOTECH - 9300 E APS - F240242,CW9166I-ROW,FJC28331SF1,EVOTECH,32286,SHIRLEY,,VALIDADO
22/05/25,,193689,NTT_EVOTECH - 9300 E APS - F240242,CW9166I-ROW,FJC283411SJ,EVOTECH,32286,SHIRLEY,,VALIDADO
22/05/25,,193689,NTT_EVOTECH - 9300 E APS - F240242,CW9166I-ROW,FJC28331SER,EVOTECH,32286,SHIRLEY,,VALIDADO
22/05/25,,193689,NTT_EVOTECH - 9300 E APS - F240242,CW9166I-ROW,FJC283411R8,EVOTECH,32286,SHIRLEY,,VALIDADO
22/05/25,,193689,NTT_EVOTECH - 9300 E APS - F240242,CW9166I-ROW,FJC28331SDX,EVOTECH,32286,SHIRLEY,,VALIDADO
22/05/25,,193689,NTT_EVOTECH - 9300 E APS - F240242,CW9166I-ROW,FJC28331SES,EVOTECH,32286,SHIRLEY,,VALIDADO
22/05/25,,193689,NTT_EVOTECH - 9300 E APS - F240242,CW9166I-ROW,FJC28331SDQ,EVOTECH,32286,SHIRLEY,,VALIDADO
22/05/25,,193689,NTT_EVOTECH - 9300 E APS - F240242,CW9166I-ROW,FJC28331SFH,EVOTECH,32286,SHIRLEY,,VALIDADO
22/05/25,,193689,NTT_EVOTECH - 9300 E APS - F240242,CW9166I-ROW,FJC28331SFN,EVOTECH,32286,SHIRLEY,,VALIDADO
22/05/25,,193689,NTT_EVOTECH - 9300 E APS - F240242,CW9166I-ROW,FJC28331SCU,EVOTECH,32286,SHIRLEY,,VALIDADO
22/05/25,,193689,NTT_EVOTECH - 9300 E APS - F240242,CW9166I-ROW,FJC28331SCS,EVOTECH,32286,SHIRLEY,,VALIDADO
22/05/25,,193689,NTT_EVOTECH - 9300 E APS - F240242,CW9166I-ROW,FJC28331SFL,EVOTECH,32286,SHIRLEY,,VALIDADO
22/05/25,,193689,NTT_EVOTECH - 9300 E APS - F240242,CW9166I-ROW,FJC283411T2,EVOTECH,32286,SHIRLEY,,VALIDADO
22/05/25,,193689,NTT_EVOTECH - 9300 E APS - F240242,CW9166I-ROW,FJC28331SDL,EVOTECH,32286,SHIRLEY,,VALIDADO
22/05/25,,193689,NTT_EVOTECH - 9300 E APS - F240242,CW9166I-ROW,FJC28351C2Y,EVOTECH,32286,SHIRLEY,,VALIDADO
22/05/25,,193689,NTT_EVOTECH - 9300 E APS - F240242,CW9166I-ROW,FJC28351C2W,EVOTECH,32286,SHIRLEY,,VALIDADO
22/05/25,,193689,NTT_EVOTECH - 9300 E APS - F240242,CW9166I-ROW,FJC28331SDD,EVOTECH,32286,SHIRLEY,,VALIDADO
22/05/25,,193689,NTT_EVOTECH - 9300 E APS - F240242,CW9166I-ROW,FJC28331SGQ,EVOTECH,32286,SHIRLEY,,VALIDADO
22/05/25,,193689,NTT_EVOTECH - 9300 E APS - F240242,CW9166I-ROW,FJC28331SGX,EVOTECH,32286,SHIRLEY,,VALIDADO
22/05/25,,193689,NTT_EVOTECH - 9300 E APS - F240242,CW9166I-ROW,FJC28331SGV,EVOTECH,32286,SHIRLEY,,VALIDADO
22/05/25,,193689,NTT_EVOTECH - 9300 E APS - F240242,CW9166I-ROW,FJC28331SGW,EVOTECH,32286,SHIRLEY,,VALIDADO
22/05/25,,193689,NTT_EVOTECH - 9300 E APS - F240242,CW9166I-ROW,FJC28331SCQ,EVOTECH,32286,SHIRLEY,,VALIDADO
22/05/25,,193689,NTT_EVOTECH - 9300 E APS - F240242,CW9166I-ROW,FJC28331SFT,EVOTECH,32286,SHIRLEY,,VALIDADO
22/05/25,,193689,NTT_EVOTECH - 9300 E APS - F240242,CW9166I-ROW,FJC283411S4,EVOTECH,32286,SHIRLEY,,VALIDADO
22/05/25,,193689,NTT_EVOTECH - 9300 E APS - F240242,CW9166I-ROW,FJC283411QW,EVOTECH,32286,SHIRLEY,,VALIDADO
22/05/25,,193689,NTT_EVOTECH - 9300 E APS - F240242,CW9166I-ROW,FJC283411S5,EVOTECH,32286,SHIRLEY,,VALIDADO
22/05/25,,193689,NTT_EVOTECH - 9300 E APS - F240242,CW9166I-ROW,FJC283411PV,EVOTECH,32286,SHIRLEY,,VALIDADO
22/05/25,,193689,NTT_EVOTECH - 9300 E APS - F240242,CW9166I-ROW,FJC28331SFR,EVOTECH,32286,SHIRLEY,,VALIDADO
22/05/25,,193689,NTT_EVOTECH - 9300 E APS - F240242,CW9166I-ROW,FJC283411TF,EVOTECH,32286,SHIRLEY,,VALIDADO
22/05/25,,193689,NTT_EVOTECH - 9300 E APS - F240242,CW9166I-ROW,FJC283411RX,EVOTECH,32286,SHIRLEY,,VALIDADO
22/05/25,,193689,NTT_EVOTECH - 9300 E APS - F240242,CW9166I-ROW,FJC283411QP,EVOTECH,32286,SHIRLEY,,VALIDADO
22/05/25,,193689,NTT_EVOTECH - 9300 E APS - F240242,CW9166I-ROW,FJC283411UE,EVOTECH,32286,SHIRLEY,,VALIDADO
22/05/25,,193689,NTT_EVOTECH - 9300 E APS - F240242,CW9166I-ROW,FJC283411PN,EVOTECH,32286,SHIRLEY,,VALIDADO
22/05/25,,193689,NTT_EVOTECH - 9300 E APS - F240242,CW9166I-ROW,FJC283411QV,EVOTECH,32286,SHIRLEY,,VALIDADO
22/05/25,,193689,NTT_EVOTECH - 9300 E APS - F240242,CW9166I-ROW,FJC28331SE1,EVOTECH,32286,SHIRLEY,,VALIDADO
22/05/25,,193689,NTT_EVOTECH - 9300 E APS - F240242,CW9166I-ROW,FJC28351BPQ,EVOTECH,32286,SHIRLEY,,VALIDADO
22/05/25,,193689,NTT_EVOTECH - 9300 E APS - F240242,C-9300L-48-4X-A,FVH2831L8C0,EVOTECH,32285,SHIRLEY,,VALIDADO
22/05/25,,193689,NTT_EVOTECH - 9300 E APS - F240242,C-9300L-48-4X-A,FVH2831L8NY,EVOTECH,32285,SHIRLEY,,VALIDADO
22/05/25,,193689,NTT_EVOTECH - 9300 E APS - F240242,C-9300L-48-4X-A,FVH2831L8FG,EVOTECH,32285,SHIRLEY,,VALIDADO
22/05/25,,193689,NTT_EVOTECH - 9300 E APS - F240242,C-9300L-48-4X-A,FVH2831L94M,EVOTECH,32285,SHIRLEY,,VALIDADO
22/05/25,,193689,NTT_EVOTECH - 9300 E APS - F240242,C-9300L-48-4X-A,FVH2831L8B6,EVOTECH,32285,SHIRLEY,,VALIDADO
22/05/25,,193689,NTT_EVOTECH - 9300 E APS - F240242,C-9300L-48-4X-A,FVH2831L8C7,EVOTECH,32285,SHIRLEY,,VALIDADO
22/05/25,,193689,NTT_EVOTECH - 9300 E APS - F240242,C-9300L-48-4X-A,FVH2831L8QK,EVOTECH,32285,SHIRLEY,,VALIDADO
22/05/25,,193689,NTT_EVOTECH - 9300 E APS - F240242,C-9300L-48-4X-A,FVH2831L8T3,EVOTECH,32285,SHIRLEY,,VALIDADO
22/05/25,,193689,NTT_EVOTECH - 9300 E APS - F240242,C-9300L-48-4X-A,FVH2831L8GR,EVOTECH,32285,SHIRLEY,,VALIDADO
22/05/25,,193689,NTT_EVOTECH - 9300 E APS - F240242,C-9300L-48-4X-A,FVH2831L8BP,EVOTECH,32285,SHIRLEY,,VALIDADO
22/05/25,,193689,NTT_EVOTECH - 9300 E APS - F240242,C-9300L-48-4X-A,FVH2831L8G2,EVOTECH,32285,SHIRLEY,,VALIDADO
22/05/25,,193689,NTT_EVOTECH - 9300 E APS - F240242,C-9300L-48-4X-A,FVH2831L7H9,EVOTECH,32285,SHIRLEY,,VALIDADO
22/05/25,,193689,NTT_EVOTECH - 9300 E APS - F240242,C-9300L-48-4X-A,FVH2831L8KY,EVOTECH,32285,SHIRLEY,,VALIDADO
22/05/25,,193689,NTT_EVOTECH - 9300 E APS - F240242,C-9300L-48-4X-A,FVH2831L8FS,EVOTECH,32285,SHIRLEY,,VALIDADO
22/05/25,,193689,NTT_EVOTECH - 9300 E APS - F240242,C-9300L-48-4X-A,FVH2831L827,EVOTECH,32285,SHIRLEY,,VALIDADO
22/05/25,,193689,NTT_EVOTECH - 9300 E APS - F240242,C-9300L-48-4X-A,FVH2831L95U,EVOTECH,32285,SHIRLEY,,VALIDADO
22/05/25,,193689,NTT_EVOTECH - 9300 E APS - F240242,C-9300L-48-4X-A,FVH2831L8GV,EVOTECH,32285,SHIRLEY,,VALIDADO
22/05/25,,193689,NTT_EVOTECH - 9300 E APS - F240242,C-9300L-48-4X-A,FVH2831L8UF,EVOTECH,32285,SHIRLEY,,VALIDADO
22/05/25,,193689,NTT_EVOTECH - 9300 E APS - F240242,C-9300L-48-4X-A,FVH2831L8YX,EVOTECH,32285,SHIRLEY,,VALIDADO
22/05/25,,193689,NTT_EVOTECH - 9300 E APS - F240242,C-9300L-48-4X-A,FVH2831L8DT,EVOTECH,32285,SHIRLEY,,VALIDADO
22/05/25,,193689,NTT_EVOTECH - 9300 E APS - F240242,C-9300L-48-4X-A,FVH2831L8B7,EVOTECH,32285,SHIRLEY,,VALIDADO
22/05/25,,193689,NTT_EVOTECH - 9300 E APS - F240242,C-9300L-48-4X-A,FVH2831L8RL,EVOTECH,32285,SHIRLEY,,VALIDADO
22/05/25,,193689,NTT_EVOTECH - 9300 E APS - F240242,C-9300L-48-4X-A,FVH2831L8D8,EVOTECH,32285,SHIRLEY,,VALIDADO
22/05/25,,193689,NTT_EVOTECH - 9300 E APS - F240242,C-9300L-48-4X-A,FVH2831L9RM,EVOTECH,32285,SHIRLEY,,VALIDADO
22/05/25,,193689,NTT_EVOTECH - 9300 E APS - F240242,C-9300L-48-4X-A,FVH2831L8BK,EVOTECH,32285,SHIRLEY,,VALIDADO
22/05/25,,193689,NTT_EVOTECH - 9300 E APS - F240242,C-9300L-48-4X-A,FVH2831L8B5,EVOTECH,32285,SHIRLEY,,VALIDADO
22/05/25,,193689,NTT_EVOTECH - 9300 E APS - F240242,C-9300L-48-4X-A,FVH2832L14X,EVOTECH,32285,SHIRLEY,,VALIDADO
22/05/25,,193689,NTT_EVOTECH - 9300 E APS - F240242,C-9300L-48-4X-A,FVH2832L0WF,EVOTECH,32285,SHIRLEY,,VALIDADO
22/05/25,,193689,NTT_EVOTECH - 9300 E APS - F240242,C-9300L-48-4X-A,FVH2831L6K2,EVOTECH,32285,SHIRLEY,,VALIDADO
22/05/25,,193689,NTT_EVOTECH - 9300 E APS - F240242,C-9300L-48-4X-A,FVH2831L8A1,EVOTECH,32285,SHIRLEY,,VALIDADO
22/05/25,,193689,NTT_EVOTECH - 9300 E APS - F240242,C-9300L-48-4X-A,FVH2831L88Q,EVOTECH,32285,SHIRLEY,,VALIDADO
22/05/25,,193689,NTT_EVOTECH - 9300 E APS - F240242,C-9300L-48-4X-A,FVH2831L8B3,EVOTECH,32285,SHIRLEY,,VALIDADO
22/05/25,,193689,NTT_EVOTECH - 9300 E APS - F240242,C-9300L-48-4X-A,FVH2832L14L,EVOTECH,32285,SHIRLEY,,VALIDADO
22/05/25,,193689,NTT_EVOTECH - 9300 E APS - F240242,C-9300L-48-4X-A,FVH2831L88S,EVOTECH,32285,SHIRLEY,,VALIDADO
22/05/25,,193689,NTT_EVOTECH - 9300 E APS - F240242,C-9300L-48-4X-A,FVH2831L8AY,EVOTECH,32285,SHIRLEY,,VALIDADO
22/05/25,,193689,NTT_EVOTECH - 9300 E APS - F240242,C-9300L-48-4X-A,FVH2831L8DH,EVOTECH,32285,SHIRLEY,,VALIDADO
22/05/25,,193689,NTT_EVOTECH - 9300 E APS - F240242,C-9300L-48-4X-A,FVH2831L8BM,EVOTECH,32285,SHIRLEY,,VALIDADO
22/05/25,,193689,NTT_EVOTECH - 9300 E APS - F240242,C9300L-48UXG-4X-A,FVH2835L6D0,EVOTECH,32285,SHIRLEY,,VALIDADO
22/05/25,,193689,NTT_EVOTECH - 9300 E APS - F240242,C9300L-48UXG-4X-A,FVH2835l7WH,EVOTECH,32285,SHIRLEY,,VALIDADO
22/05/25,,193689,NTT_EVOTECH - 9300 E APS - F240242,C9300L-48UXG-4X-A,FVH2832L3CT,EVOTECH,32285,SHIRLEY,,VALIDADO
22/05/25,,193689,NTT_EVOTECH - 9300 E APS - F240242,C9300L-48UXG-4X-A,FVH2835L7UJ,EVOTECH,32285,SHIRLEY,,VALIDADO
22/05/25,,193689,NTT_EVOTECH - 9300 E APS - F240242,C9300L-48UXG-4X-A,FVH2832L4DJ,EVOTECH,32285,SHIRLEY,,VALIDADO
22/05/25,,193689,NTT_EVOTECH - 9300 E APS - F240242,C9300L-48UXG-4X-A,FVH2835L7AE,EVOTECH,32285,SHIRLEY,,VALIDADO
22/05/25,,193689,NTT_EVOTECH - 9300 E APS - F240242,C9300L-48UXG-4X-A,FVH2835L675,EVOTECH,32285,SHIRLEY,,VALIDADO
22/05/25,,193689,NTT_EVOTECH - 9300 E APS - F240242,C9300L-48UXG-4X-A,FVH2835L6CG,EVOTECH,32285,SHIRLEY,,VALIDADO
22/05/25,,193689,NTT_EVOTECH - 9300 E APS - F240242,C9300L-48UXG-4X-A,FVH2835L638,EVOTECH,32285,SHIRLEY,,VALIDADO
22/05/25,,193689,NTT_EVOTECH - 9300 E APS - F240242,C9300L-48UXG-4X-A,FVH2835L79C,EVOTECH,32285,SHIRLEY,,VALIDADO
23/05/25,,193866,NTT_SUSTENTAÇÃO 9000 SW - F221083,C9200L-24P-4G-A MANUTENÇÃO,TSP27030144,9200 MANUTENÇÃO,32292,COTRIM,,VALIDADO
23/05/25,,193863,NTT_SUSTENTAÇÃO 9000 SW - F221083,C9200L-24P-4G-A MANUTENÇÃO,TSP27030025,9200 MANUTENÇÃO,32293,COTRIM,,VALIDADO
26/05/25,,193911,NTT_TRAG BRADESCO - F240242,C9200L-24P-4G-A,TSP26466111,9200 TRAG,GRM 221,MARIANA,,VALIDADO
28/05/25,,194022,NTT_EVOTECH - 9300 E APS - F240242,CW9164I-ROW,TSP2832AASP,EVOTECH,32323,SHIRLEY,,VALIDADO
28/05/25,,194022,NTT_EVOTECH - 9300 E APS - F240242,CW9164I-ROW,TSP2832AAZD,EVOTECH,32323,SHIRLEY,,VALIDADO
28/05/25,,194022,NTT_EVOTECH - 9300 E APS - F240242,CW9164I-ROW,TSP2832AANU,EVOTECH,32323,SHIRLEY,,VALIDADO
28/05/25,,193745,NTT_EVOTECH - 9300 E APS - F240242,C9300L-48P-4X-A,FVH2831L8CV,EVOTECH,32332,SHIRLEY,,VALIDADO
28/05/25,,193745,NTT_EVOTECH - 9300 E APS - F240242,C9300L-48P-4X-A,FVH2834L00U,EVOTECH,32332,SHIRLEY,,VALIDADO
28/05/25,,193745,NTT_EVOTECH - 9300 E APS - F240242,C9300L-48P-4X-A,FVH2831L99Q,EVOTECH,32332,SHIRLEY,,VALIDADO
28/05/25,,193745,NTT_EVOTECH - 9300 E APS - F240242,C9200L-24P-4G-A,TSP26466331,9200 TRAG,GRM 215,SHIRLEY,,VALIDADO
28/05/25,,193743,NTT_EVOTECH - 9300 E APS - F240242,C9300L-48P-4X-A,FVH2831L6KG,EVOTECH,32331,SHIRLEY,,VALIDADO
28/05/25,,193743,NTT_EVOTECH - 9300 E APS - F240242,C9300L-48P-4X-A,FVH2831L86D,EVOTECH,32331,SHIRLEY,,VALIDADO
28/05/25,,193743,NTT_EVOTECH - 9300 E APS - F240242,C9300L-48P-4X-A,FVH2825L0CZ,EVOTECH,32331,SHIRLEY,,VALIDADO
28/05/25,,193743,NTT_EVOTECH - 9300 E APS - F240242,C9200L-24P-4G-A,TSP26471051,9200 TRAG,GRM 216,SHIRLEY,,VALIDADO
28/05/25,,193742,NTT_EVOTECH - 9300 E APS - F240242,C9300L-48P-4X-A,FVH2831L8AU,EVOTECH,32330,SHIRLEY,,VALIDADO
28/05/25,,193742,NTT_EVOTECH - 9300 E APS - F240242,C9200L-24P-4G-A,TSP27020531,9200 TRAG,GRM 217,SHIRLEY,,VALIDADO
28/05/25,,193741,NTT_EVOTECH - 9300 E APS - F240242,C9300L-48P-4X-A,FVH2831L8Z1,EVOTECH,32329,SHIRLEY,,VALIDADO
28/05/25,,193741,NTT_EVOTECH - 9300 E APS - F240242,C9200L-24P-4G-A,TSP25500128,9200 TRAG,GRM 214,SHIRLEY,,VALIDADO
28/05/25,,193740,NTT_EVOTECH - 9300 E APS - F240242,C9300L-48P-4X-A,FVH2830L64B,EVOTECH,32328,SHIRLEY,,VALIDADO
28/05/25,,193740,NTT_EVOTECH - 9300 E APS - F240242,C9300L-48P-4X-A,FVH2831L88K,EVOTECH,32328,SHIRLEY,,VALIDADO
28/05/25,,193740,NTT_EVOTECH - 9300 E APS - F240242,C9200L-24P-4G-A,TSP26471001,9200 TRAG,GRM 218,SHIRLEY,,VALIDADO
28/05/25,,193739,NTT_EVOTECH - 9300 E APS - F240242,C9300L-48P-4X-A,FVH2834L01D,EVOTECH,32327,SHIRLEY,,VALIDADO
28/05/25,,193739,NTT_EVOTECH - 9300 E APS - F240242,C9200L-24P-4G-A,TSP26510284,9200 TRAG,GRM 210,SHIRLEY,,VALIDADO
28/05/25,,193738,NTT_EVOTECH - 9300 E APS - F240242,C9300L-48P-4X-A,FVH2833L9FH,EVOTECH,32326,SHIRLEY,,VALIDADO
28/05/25,,193738,NTT_EVOTECH - 9300 E APS - F240242,C9200L-24P-4G-A,TSP26463044,9200 TRAG,GRM211,SHIRLEY,,VALIDADO
28/05/25,,193736,NTT_EVOTECH - 9300 E APS - F240242,C9300L-48P-4X-A,FVH2831L864,EVOTECH,32324,SHIRLEY,,VALIDADO
28/05/25,,193736,NTT_EVOTECH - 9300 E APS - F240242,C9300L-48P-4X-A,FVH2831L8S4,EVOTECH,32324,SHIRLEY,,VALIDADO
28/05/25,,193736,NTT_EVOTECH - 9300 E APS - F240242,C9200L-24P-4G-A,TSP27030216,9200 TRAG,GRM 213,SHIRLEY,,VALIDADO
28/05/25,,193737,NTT_EVOTECH - 9300 E APS - F240242,C9300L-48P-4X-A,FVH2826L18D,EVOTECH,32325,SHIRLEY,,VALIDADO
28/05/25,,193737,NTT_EVOTECH - 9300 E APS - F240242,C9300L-48P-4X-A,FVH2831L8XV,EVOTECH,32325,SHIRLEY,,VALIDADO
28/05/25,,193737,NTT_EVOTECH - 9300 E APS - F240242,C9200L-24P-4G-A,TSP27020406,9200 TRAG,GRM 212,SHIRLEY,,VALIDADO
28/05/25,,194070,NTT_SUSTENTAÇÃO 9000 SW - F221083,C9200L-24P-4G-A MANUTENÇÃO,FOC2709Y49K,9200 MANUTENÇÃO,32337,COTRIM,,VALIDADO
28/05/25,,194100,NTT_SUSTENTAÇÃO 9000 SW - F221083,C9200L-24P-4G-A MANUTENÇÃO,TSP27022097,9200 MANUTENÇÃO,32336,COTRIM,,VALIDADO
29/05/25,,193923,NTT_EVOTECH - 9300 E APS - F240242,"C9300L-48P-4X-A
",FVH2830L6VW,EVOTECH,32339,SHIRLEY,,VALIDADO
29/05/25,,193923,NTT_EVOTECH - 9300 E APS - F240242,"C9300L-48P-4X-A
",FVH2831L5V8,EVOTECH,32339,SHIRLEY,,VALIDADO
29/05/25,,193923,NTT_EVOTECH - 9300 E APS - F240242,"C9300L-48P-4X-A
",FVH2832L2XP,EVOTECH,32339,SHIRLEY,,VALIDADO
29/05/25,,193923,NTT_EVOTECH - 9300 E APS - F240242,"C9300L-48P-4X-A
",FVH2832L305,EVOTECH,32339,SHIRLEY,,VALIDADO
29/05/25,,193923,NTT_EVOTECH - 9300 E APS - F240242,"C9300L-48P-4X-A
",FVH2832L2ZW,EVOTECH,32339,SHIRLEY,,VALIDADO
29/05/25,,193923,NTT_EVOTECH - 9300 E APS - F240242,"C9300L-48P-4X-A
",FVH2829L5TY,EVOTECH,32339,SHIRLEY,,VALIDADO
29/05/25,,193923,NTT_EVOTECH - 9300 E APS - F240242,"C9300L-48P-4X-A
",FVH2833L6S8,EVOTECH,32339,SHIRLEY,,VALIDADO
29/05/25,,193923,NTT_EVOTECH - 9300 E APS - F240242,"C9300L-48P-4X-A
",FVH2833L99Q,EVOTECH,32339,SHIRLEY,,VALIDADO
29/05/25,,193923,NTT_EVOTECH - 9300 E APS - F240242,"C9300L-48P-4X-A
",FVH2832L2WG,EVOTECH,32339,SHIRLEY,,VALIDADO
29/05/25,,193923,NTT_EVOTECH - 9300 E APS - F240242,"C9300L-48P-4X-A
",FVH2832L2WD,EVOTECH,32339,SHIRLEY,,VALIDADO
29/05/25,,193923,NTT_EVOTECH - 9300 E APS - F240242,"C9300L-48P-4X-A
",FVH2834L00T,EVOTECH,32339,SHIRLEY,,VALIDADO
29/05/25,,193923,NTT_EVOTECH - 9300 E APS - F240242,"C9300L-48P-4X-A
",FVH2833L8UB,EVOTECH,32339,SHIRLEY,,VALIDADO
29/05/25,,193923,NTT_EVOTECH - 9300 E APS - F240242,"C9300L-48P-4X-A
",FVH2832L2ZX,EVOTECH,32339,SHIRLEY,,VALIDADO
29/05/25,,193923,NTT_EVOTECH - 9300 E APS - F240242,"C9300L-48P-4X-A
",FVH2833L8UA,EVOTECH,32339,SHIRLEY,,VALIDADO
29/05/25,,193923,NTT_EVOTECH - 9300 E APS - F240242,"C9300L-48P-4X-A
",FVH2831L869,EVOTECH,32339,SHIRLEY,,VALIDADO
29/05/25,,193923,NTT_EVOTECH - 9300 E APS - F240242,"C9300L-48P-4X-A
",FVH2831L865,EVOTECH,32339,SHIRLEY,,VALIDADO
29/05/25,,193923,NTT_EVOTECH - 9300 E APS - F240242,"C9300L-48P-4X-A
",FVH2833L993,EVOTECH,32339,SHIRLEY,,VALIDADO
29/05/25,,193923,NTT_EVOTECH - 9300 E APS - F240242,"C9300L-48P-4X-A
",FVH2831L6MB,EVOTECH,32339,SHIRLEY,,VALIDADO
29/05/25,,193923,NTT_EVOTECH - 9300 E APS - F240242,"C9300L-48P-4X-A
",FVH2833L9FG,EVOTECH,32339,SHIRLEY,,VALIDADO
29/05/25,,193923,NTT_EVOTECH - 9300 E APS - F240242,"C9300L-48P-4X-A
",FVH2833L8V0,EVOTECH,32339,SHIRLEY,,VALIDADO
29/05/25,,193923,NTT_EVOTECH - 9300 E APS - F240242,"C9300L-48P-4X-A
",FVH2833L6JL,EVOTECH,32339,SHIRLEY,,VALIDADO
29/05/25,,193923,NTT_EVOTECH - 9300 E APS - F240242,"C9300L-48P-4X-A
",FVH2832L30F,EVOTECH,32339,SHIRLEY,,VALIDADO
29/05/25,,193923,NTT_EVOTECH - 9300 E APS - F240242,"C9300L-48P-4X-A
",FVH2832L2XE,EVOTECH,32339,SHIRLEY,,VALIDADO
